1995-12-05,632.4663
1995-12-06,635.1801
1995-12-07,631.0995
1995-12-08,632.4458
1995-12-11,634.5563
1995-12-12,633.8013
1995-12-13,637.05
1995-12-14,632.1998
1995-12-15,631.6104
1995-12-18,621.8818
1995-12-19,627.1299
1995-12-20,621.0221
1995-12-21,625.709
1995-12-22,627.2211
1995-12-26,629.6246
1995-12-27,630.1998
1995-12-28,629.7982
1995-12-29,631.6718
1996-01-02,636.5955
1996-01-03,637.3168
1996-01-04,633.6111
1996-01-05,632.5959
1996-01-08,634.5738
1996-01-09,625.3881
1996-01-10,614.1825
1996-01-11,618.5273
1996-01-12,617.6253
1996-01-15,615.583
1996-01-16,624.4296
1996-01-17,622.3628
1996-01-18,624.3404
1996-01-19,628.027
1996-01-22,629.6385
1996-01-23,629.0218
1996-01-24,636.4075
1996-01-25,633.4024
1996-01-26,638.1142
1996-01-29,640.8736
1996-01-30,646.9821
1996-01-31,653.1052
1996-02-01,655.7348
1996-02-02,653.082
1996-02-05,658.8704
1996-02-06,663.9205
1996-02-07,667.7293
1996-02-08,674.185
1996-02-09,674.5319
1996-02-12,679.7922
1996-02-13,679.006
1996-02-14,674.0239
1996-02-15,669.7671
1996-02-16,666.4179
1996-02-20,658.8896
1996-02-21,666.6678
1996-02-22,677.7631
1996-02-23,678.0063
1996-02-26,669.1475
1996-02-27,665.9052
1996-02-28,663.5456
1996-02-29,659.1528
1996-03-01,663.2225
1996-03-04,669.9628
1996-03-05,675.1577
1996-03-06,671.457
1996-03-07,673.2024
1996-03-08,652.4504
1996-03-11,659.197
1996-03-12,656.1838
1996-03-13,657.9932
1996-03-14,660.3937
1996-03-15,660.9936
1996-03-18,672.5875
1996-03-19,671.6142
1996-03-20,669.8596
1996-03-21,669.0857
1996-03-22,670.5615
1996-03-25,669.9637
1996-03-26,672.9835
1996-03-27,669.0015
1996-03-28,669.0431
1996-03-29,665.4966
1996-04-01,673.9877
1996-04-02,675.6916
1996-04-03,676.3421
1996-04-04,676.3722
1996-04-08,664.6252
1996-04-09,662.522
1996-04-10,653.5792
1996-04-11,651.2493
1996-04-12,656.9551
1996-04-15,662.9189
1996-04-16,665.5087
1996-04-17,662.0993
1996-04-18,664.1873
1996-04-19,665.694
1996-04-22,668.6041
1996-04-23,672.4215
1996-04-24,670.991
1996-04-25,673.7824
1996-04-26,674.4403
1996-04-29,675.1848
1996-04-30,675.2564
1996-05-01,675.7509
1996-05-02,664.2917
1996-05-03,662.5138
1996-05-06,661.7271
1996-05-07,659.1117
1996-05-08,666.0107
1996-05-09,666.8676
1996-05-10,673.7954
1996-05-13,683.6526
1996-05-14,688.0021
1996-05-15,687.9186
1996-05-16,687.4036
1996-05-17,691.8819
1996-05-20,696.3336
1996-05-21,695.9375
1996-05-22,701.8888
1996-05-23,699.4027
1996-05-24,702.0098
1996-05-28,695.5167
1996-05-29,691.2392
1996-05-30,695.2574
1996-05-31,692.6232
1996-06-03,691.1388
1996-06-04,696.2272
1996-06-05,702.5049
1996-06-06,697.0257
1996-06-07,697.3253
1996-06-10,696.166
1996-06-11,694.9344
1996-06-12,693.2453
1996-06-13,692.1201
1996-06-14,689.9813
1996-06-17,689.2938
1996-06-18,686.0916
1996-06-19,685.9954
1996-06-20,686.1671
1996-06-21,691.0954
1996-06-24,693.1785
1996-06-25,692.8003
1996-06-26,688.7756
1996-06-27,693.0975
1996-06-28,695.2538
1996-07-01,700.806
1996-07-02,698.5891
1996-07-03,697.3434
1996-07-05,681.8474
1996-07-08,676.9676
1996-07-09,679.324
1996-07-10,680.7152
1996-07-11,670.0008
1996-07-12,670.5404
1996-07-15,653.5338
1996-07-16,652.0499
1996-07-17,658.0261
1996-07-18,667.9346
1996-07-19,662.9232
1996-07-22,657.7754
1996-07-23,650.6235
1996-07-24,650.4105
1996-07-25,655.1046
1996-07-26,660.014
1996-07-29,654.8948
1996-07-30,659.4403
1996-07-31,664.4899
1996-08-01,675.0809
1996-08-02,688.0717
1996-08-05,685.7829
1996-08-06,688.0347
1996-08-07,689.9831
1996-08-08,688.3702
1996-08-09,688.0329
1996-08-12,691.8817
1996-08-13,686.2795
1996-08-14,688.3071
1996-08-15,688.5882
1996-08-16,691.7156
1996-08-19,693.1606
1996-08-20,692.3
1996-08-21,691.7429
1996-08-22,697.5968
1996-08-23,693.8258
1996-08-26,690.5513
1996-08-27,693.178
1996-08-28,691.7066
1996-08-29,684.1161
1996-08-30,678.5088
1996-09-03,681.3523
1996-09-04,682.5521
1996-09-05,676.1879
1996-09-06,682.7385
1996-09-09,691.1638
1996-09-10,691.3033
1996-09-11,695.0473
1996-09-12,699.3047
1996-09-13,709.0898
1996-09-16,712.8717
1996-09-17,711.7878
1996-09-18,710.285
1996-09-19,711.921
1996-09-20,716.1236
1996-09-23,715.5692
1996-09-24,714.6623
1996-09-25,714.9161
1996-09-26,715.1732
1996-09-27,715.533
1996-09-30,716.7009
1996-10-01,718.5492
1996-10-02,723.8084
1996-10-03,722.5329
1996-10-04,731.6049
1996-10-07,733.5977
1996-10-08,730.9501
1996-10-09,726.9922
1996-10-10,724.8328
1996-10-11,731.1461
1996-10-14,734.1514
1996-10-15,733.1457
1996-10-16,735.1253
1996-10-17,737.8714
1996-10-18,741.8796
1996-10-21,740.8688
1996-10-22,737.4455
1996-10-23,738.2035
1996-10-24,733.0085
1996-10-25,731.5786
1996-10-28,727.7585
1996-10-29,732.2413
1996-10-30,731.7924
1996-10-31,736.4258
1996-11-01,734.9538
1996-11-04,738.1133
1996-11-05,745.853
1996-11-06,756.9169
1996-11-07,760.2668
1996-11-08,763.6467
1996-11-11,764.7438
1996-11-12,762.4202
1996-11-13,764.2582
